"pathway","pval","padj","ES","NES","nMoreExtreme","size","leadingEdge","type"
"REACTOME_SYNTHESIS_OF_PA",0.953177923889221,1,0.230568514758326,0.628466961592035,4783,24,"PLA2G5 GPAM PLA2G2A AGPAT5 PLA2G4D PLD2 PLA2G2D PLA2G12A PLA2G10","c2.cp"
"REACTOME_DOWNREGULATION_OF_SMAD2_3_SMAD4_TRANSCRIPTIONAL_ACTIVITY",0.677795337811142,1,0.329907812727728,0.852008480774553,3430,19,"TGIF2 HDAC1 TGIF1 SMURF2 PARP1 RPS27A UBA52 UBE2D1 SMAD4 SMAD3 SMAD2 TRIM33 UBE2D3 SKI USP9X NCOR1","c2.cp"
"REACTOME_KERATAN_SULFATE_BIOSYNTHESIS",0.4836,1,0.361834558936098,0.975917244132655,2417,23,"OGN CHST6 FMOD OMD PRELP CHST2 B4GALT1 B3GNT2 B4GALT4","c2.cp"
"REACTOME_SIGNALING_BY_FGFR1_FUSION_MUTANTS",0.953979853841596,1,0.236668131592365,0.601529443968041,4829,18,"BCR STAT3 STAT5A STAT5B CUX1","c2.cp"
"REACTOME_HS_GAG_BIOSYNTHESIS",0.653397667872939,1,-0.305199403879011,-0.878613997769917,3249,30,"HS3ST2 HS6ST3 HS3ST4 SDC1 AGRN HS6ST1 NDST4","c2.cp"
"REACTOME_KERATAN_SULFATE_KERATIN_METABOLISM",0.482327243844321,1,0.348391698586578,0.978796436869071,2428,27,"OGN CHST6 FMOD OMD PRELP CHST2 B4GALT1 B3GNT2 GNS B4GALT4 HEXB","c2.cp"
"REACTOME_HEPARAN_SULFATE_HEPARIN_HS_GAG_METABOLISM",0.816959873492785,1,0.252844991311474,0.808851030727726,4132,51,"GPC5 SDC2 HPSE2 HS6ST2 GPC3 SDC4 HS3ST5 HSPG2 BGN DCN GPC6 SDC3 HS2ST1","c2.cp"
"REACTOME_ACYL_CHAIN_REMODELLING_OF_PG",0.698057680988817,1,0.341744232427299,0.828905158910625,3557,15,"PLA2G5 PLA2G2A PLA2G4D PLA2G2D PLA2G12A PLA2G10 PLA2G4F PLA2G1B","c2.cp"
"REACTOME_ACYL_CHAIN_REMODELLING_OF_PE",0.437747035573123,1,0.387698697476154,1.01118170048046,2214,20,"PLA2G5 PLBD1 PLA2G2A PNPLA8 PLA2G4D LPCAT3 PLA2G2D PLA2G12A PLA2G10 PLA2G4F PLA2G16 PLA2G1B","c2.cp"
"REACTOME_SIGNALING_BY_FGFR_MUTANTS",0.491118288251918,1,-0.321353810782946,-0.976308819415481,2432,40,"FGF8 FGF5 FGF17 FGF9 FGF18 PIK3R1 FGFR4","c2.cp"
"REACTOME_MHC_CLASS_II_ANTIGEN_PRESENTATION",0.962430712379388,1,-0.206269107611544,-0.724959581908085,4687,87,"SH3GL2 DNM1 HLA-DOB KIF5A KLC1 AP1M2 KLC2 OSBPL1A KIF3C DYNC1I1 SPTBN2 KIFAP3 AP2A1 AP1M1 CTSH AP2A2 ACTR1B AP2S1 AP2M1 DYNLL1 KIF18A DYNC1H1 CLTA CTSA","c2.cp"
"REACTOME_CDK_MEDIATED_PHOSPHORYLATION_AND_REMOVAL_OF_CDC6",0.996345177664975,1,-0.172897395455902,-0.540774851547692,4906,46,"CDC6 PSMA4 PSMD12 PSMD11 PSMD13 PSMC6 PSMD3 PSMD4 PSMC5 PSMB4 PSMD8 PSMC1 PSMC4 PSMD10 PSMD5 PSMD14 PSMA8 PSMD7 PSMA1 PSMD6 PSMB7 PSMB3 PSMB2 PSME2 PSMB6 PSMB5 PSMA6 PSMC2 PSMD1 PSMF1 PSMA7 PSMC3 PSMA3 PSMD2 PSMA5 PSME4 PSMA2 PSMD9 PSMB1 PSME1 UBA52 RPS27A CDK2 PSMB10 PSMB9 PSMB8","c2.cp"
"REACTOME_MICRORNA_MIRNA_BIOGENESIS",0.815144766146993,1,-0.297100523693958,-0.757299753531558,4025,18,"POLR2K DGCR8 POLR2E POLR2B POLR2F RAN POLR2C POLR2D POLR2H POLR2I DROSHA TARBP2 POLR2A XPO5 POLR2L POLR2G DICER1 POLR2J","c2.cp"
"REACTOME_NUCLEAR_EVENTS_KINASE_AND_TRANSCRIPTION_FACTOR_ACTIVATION",0.789082881798114,1,-0.287951969768923,-0.787010965395169,3931,24,"MEF2C MAPK11 DUSP7 DUSP6 PPP2CA","c2.cp"
"REACTOME_PI3K_AKT_ACTIVATION",0.900438072481083,1,0.243027592831282,0.722625187107075,4521,36,"NTRK1 FOXO1 CDKN1A PHLPP1 MAPKAP1 CHUK RHOA","c2.cp"
"REACTOME_REGULATORY_RNA_PATHWAYS",0.786421499292786,1,-0.297138477261114,-0.784813983593158,3891,21,"POLR2K DGCR8 TNRC6C POLR2E POLR2B POLR2F TNRC6B RAN POLR2C TNRC6A POLR2D POLR2H POLR2I DROSHA TARBP2 POLR2A XPO5 POLR2L POLR2G DICER1 POLR2J","c2.cp"
"REACTOME_EGFR_DOWNREGULATION",0.668673489865543,1,-0.316314160117701,-0.864528597328808,3331,24,"SH3GL2 AP2A1 AP2A2 EPS15 AP2S1 AP2M1 SH3KBP1 STAM CLTA CDC42","c2.cp"
"REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA",0.852597002668857,1,-0.22522009907044,-0.842897913705764,4152,132,"SNRNP70 RNPS1 CPSF1 SEH1L PABPN1 SRSF11 SNRPA1 POLR2K NUP85 SRRM1 SRSF5 NUPL2 CSTF3 EFTUD2 SNRPB HNRNPD POLR2E TXNL4A SLBP POLR2B SRSF4 SUGP1 HNRNPA0 POM121 AAAS POLR2F CD2BP2 NUP50 RBM5 NUP155 NUDT21 GTF2F1 SNRPE RANBP2 SRSF7 POLR2C MAGOH SF3B3 HNRNPH2 HNRNPL SNRPD1 PRPF8 SRSF2 HNRNPA2B1 U2AF1 SRSF9 POLR2D RAE1 POLR2H HNRNPA3 FUS SNRPB2 CDC40 METTL3 NXF1 DHX38 EIF4E DNAJC8 NUP62 SRSF1 PCBP1 PRPF4 SF3B1 POLR2I CCAR1 SF3A2 U2AF2 UPF3B CPSF3 NUP133 NUP93 HNRNPU PHF5A NUP88 HNRNPH1 CSTF1 SRSF3 SMC1A CLP1 SF3B2 PRPF6 NUP107 SNRNP40 DDX23 NUP54 SF3B4 NUP214 HNRNPA1 LSM2 HNRNPM SNRPD2 SNRNP200 SF3A3 NUP43 SNRPF NUP210 POLR2A NUP205 PCF11 NFX1 SNRPD3 HNRNPR NUP153 PCBP2 PAPOLA SF3B5 SRSF6 DHX9 SF3A1 POLR2L HNRNPK HNRNPUL1 RBM8A CSTF2 NUP188 HNRNPC CPSF7 SNRPA PTBP1 POLR2G CPSF2 SNRPG NCBP1 NUP35 TPR POLR2J RBMX NCBP2 GTF2F2 HNRNPF","c2.cp"
"REACTOME_BASIGIN_INTERACTIONS",0.434565434565435,1,0.367835079846791,1.0099334031638,2174,25,"SLC7A10 ATP1B2 CAV1 SLC7A11 SLC7A7 ITGB1 SLC16A3 SLC16A8 SLC3A2","c2.cp"
"REACTOME_GAB1_SIGNALOSOME",0.992831541218638,1,0.187366381863113,0.557120552337463,4985,36,"FOXO1 EGFR CDKN1A PHLPP1 MAPKAP1 GAB1 CHUK","c2.cp"
"REACTOME_SHC1_EVENTS_IN_EGFR_SIGNALING",0.995487541691191,1,0.18476792307708,0.448157042920615,5073,15,"EGFR MAPK1 NRAS SHC1 HRAS RAF1 SOS1","c2.cp"
"REACTOME_ERK_MAPK_TARGETS",0.579713073348151,1,-0.346894030935369,-0.916230334127461,2868,21,"MEF2C MAPK11 DUSP7 DUSP6 PPP2CA DUSP3 MEF2A","c2.cp"
"REACTOME_GENERIC_TRANSCRIPTION_PATHWAY",0.809020155657553,1,0.216677013706572,0.898872444320923,4053,335,"RORC SERPINE1 ZNF806 NR0B2 NR1I3 HNF4G TBL1X RXRG TBX5 CTGF ZNF560 MAML2 ZNF599 YAP1 PPARA NR2E1 WWTR1 NOTCH2 NR0B1 CDKN2B NR5A2 ZNF443 RARG ZNF28 TEAD3 ZNF311 TEAD1 TEAD4 TGIF2 THRA KAT2B ZNF433 ZNF430 ZNF114 ZNF611 HDAC1 ZNF610 ZNF442 ZNF300 ZNF561 ZNF473 ZNF480 ZNF483 TFDP1 TGIF1 ZNF563 ZNF334 NR1I2 ZNF543 SP1 VDR ZNF235 RXRA NCOA2 ZNF227 ZNF613 SMURF2 ZNF619 ZNF614 ZFP37 ZNF157 ZNF287 NR1H3 ZNF416 ESR2 ZNF274 MYC ZNF600 ZNF649 ZNF19 ZNF528 ZNF615 ZNF138 RORA ZNF468 PPARG ZNF627 ZNF45 ZIK1 ZNF658B ZNF350 ZNF621 ZIM2 NOTCH3 PARP1 ZNF436 ZNF267 ZNF460 MED1 MED20 ZNF441 ZNF17 ZNF354C ZNF564 ZNF773 RPS27A UBA52 ZKSCAN4 ZNF234 ZNF490","c2.cp"
"REACTOME_TRANSPORT_OF_MATURE_TRANSCRIPT_TO_CYTOPLASM",0.939510418774024,1,-0.221974463615835,-0.708975997088851,4643,51,"RNPS1 CPSF1 SEH1L SRSF11 NUP85 SRRM1 SRSF5 NUPL2 SLBP SRSF4 POM121 AAAS NUP50 NUP155 RANBP2 SRSF7 MAGOH SRSF2 U2AF1 SRSF9 RAE1 CDC40 NXF1 DHX38 EIF4E NUP62 SRSF1 U2AF2 UPF3B CPSF3 NUP133 NUP93 NUP88 SRSF3 NUP107 NUP54 NUP214 NUP43 NUP210 NUP205 NFX1 NUP153 SRSF6 RBM8A NUP188 CPSF2 NCBP1 NUP35 TPR NCBP2","c2.cp"
"REACTOME_METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES",0.50295624753646,1,0.250492995261979,0.977771288791575,2551,187,"TH DDC MAT1A HPD HAL PNMT NQO1 INHBB HGD ALDH4A1 HAAO SQRDL BBOX1 GLUD1 INHBA ALDH7A1 GPT2 ARG1 ALDH6A1 AGXT SMOX CPS1 DIO3 ALDH9A1 TST PHGDH PYCR1 IDO2 GCLC SLC25A15 MCCC2 PSMB8 ADI1 FAH AMDHD1 CKMT2 PSAT1 ODC1 AASS CBS GCLM GLUL INHBC ETHE1 HSD17B10 PRODH GCDH","c2.cp"
"REACTOME_FATTY_ACYL_COA_BIOSYNTHESIS",0.89451305932375,1,-0.271448310131674,-0.691913079799983,4417,18,"ELOVL3 ELOVL6 ELOVL4","c2.cp"
"REACTOME_REGULATION_OF_ORNITHINE_DECARBOXYLASE_ODC",0.735138316656857,1,0.267937076352475,0.84765429691383,3746,48,"NQO1 PSMB8 ODC1 PSMB9 PSMB10 PSME1 PSMB1 PSMD9 PSMA2 PSME4 PSMA5 PSMD2 PSMA3 PSMC3 OAZ2 PSMA7 PSMF1 PSMD1 PSMC2 PSMA6 PSMB5 PSMB6 PSME2 PSMB2 PSMB3 PSMB7 PSMD6 PSMA1 PSMD7 PSMA8 PSMD14 PSMD5 PSMD10 PSMC4 PSMC1 PSMD8 AZIN1 OAZ1 PSMB4 PSMC5 PSMD4 PSMD3 OAZ3 PSMC6 PSMD13 PSMD11 PSMD12 PSMA4","c2.cp"
"REACTOME_CYTOCHROME_P450_ARRANGED_BY_SUBSTRATE_TYPE",0.662490211433046,1,0.281269733575465,0.886678817527491,3383,47,"CYP19A1 CYP24A1 CYP11A1 CYP7B1 CYP2J2 CYP21A2 CYP1B1 CYP7A1 CYP4F11 PTGIS CYP2C19 CYP8B1 CYP27B1","c2.cp"
"REACTOME_REGULATION_OF_APOPTOSIS",0.99596855472687,1,-0.172971128832786,-0.563138608483665,4940,56,"UNC5A DAPK3 DAPK2 PSMA4 PSMD12 APPL1 PSMD11 PSMD13 PSMC6 ARHGAP10 MAGED1 PSMD3 PSMD4 PSMC5 PSMB4 UNC5B PSMD8 PSMC1 PSMC4 PSMD10 PSMD5 PSMD14 PSMA8 PSMD7 PSMA1 PSMD6 PSMB7 PSMB3 PSMB2 PSME2 PSMB6 PSMB5 PSMA6 PSMC2 PSMD1 CASP9 PSMF1 PSMA7 PSMC3 PSMA3 PSMD2 PSMA5 PSME4 PSMA2 PSMD9 PSMB1 DAPK1 PSME1 UBA52 RPS27A DCC CASP3 PSMB10 PAK2 PSMB9 PSMB8","c2.cp"
"REACTOME_RNA_POL_II_TRANSCRIPTION",0.885010266940452,1,-0.225653221301038,-0.802098129324911,4309,94,"LSM11 RNPS1 CPSF1 TAF4B PABPN1 TAF13 RNMT SRSF11 CDK9 POLR2K ERCC3 SRRM1 RNGTT TAF6 SRSF5 TAF5 TAF9 CSTF3 SNRPB POLR2E CCNH SLBP CCNT2 POLR2B TAF11 SRSF4 TBP TAF12 ERCC2 POLR2F MNAT1 NUDT21 GTF2F1 GTF2H2 SNRPE GTF2H2B SRSF7 POLR2C SUPT4H1 SSRP1 MAGOH SRSF2 U2AF1 SRSF9 POLR2D POLR2H GTF2B CDC40 DHX38 SUPT16H SRSF1 GTF2H1 CTDP1 POLR2I TAF4 U2AF2 UPF3B CPSF3 LSM10 CSTF1 SRSF3 CDK7 CLP1 SUPT5H CCNT1 GTF2H4 GTF2E1 GTF2E2 GTF2H3 ELL GTF2A1 SNRPF TAF10 POLR2A PCF11 NFX1 SNRPD3 PAPOLA SRSF6 GTF2A2 TAF1 POLR2L RBM8A CSTF2 CPSF7 POLR2G CPSF2 SNRPG NCBP1 POLR2J NCBP2 GTF2F2","c2.cp"
"REACTOME_RNA_POL_III_TRANSCRIPTION",0.896510468594217,1,-0.247440774868677,-0.725422180307116,4495,33,"POLR3A BRF1 POLR2K POLR3F BRF2 POLR3K SNAPC4 POLR2E TBP SNAPC5 POLR2F SSB POLR1C POLR1D GTF3C5 POLR3E SNAPC3 POLR3D POLR2H NFIB GTF3C2 POLR3H POU2F1 ZNF143 POLR3C GTF3C3 LZTS1 SNAPC2 POLR3GL GTF3C4 POLR2L POLR3B","c2.cp"
"REACTOME_CELL_DEATH_SIGNALLING_VIA_NRAGE_NRIF_AND_NADE",0.682176815698968,1,-0.270720034337871,-0.884316965839211,3371,57,"RASGRF1 RASGRF2 TIAM2 KALRN MAPK8 ARHGEF3 NGF TRIO ARHGEF16 ARHGEF11 MCF2","c2.cp"
"REACTOME_P75_NTR_RECEPTOR_MEDIATED_SIGNALLING",0.823050295255549,1,-0.239111891115833,-0.826227513866153,4041,78,"RASGRF1 LINGO1 RASGRF2 TIAM2 KALRN MAPK8 ARHGEF3 NGF TRIO ARHGEF16 ARHGEF11 MCF2 OMG","c2.cp"
"REACTOME_AMINO_ACID_TRANSPORT_ACROSS_THE_PLASMA_MEMBRANE",0.706875753920386,1,-0.29422317971987,-0.847015429534494,3515,30,"SLC6A19 SLC7A3 SLC43A1 SLC7A6 SLC36A1 SLC6A15 SLC38A1 SLC38A5 SLC7A1 SLC6A14 SLC38A4 SLC3A1 SLC43A2","c2.cp"
"REACTOME_GLYCOLYSIS",0.566322478157268,1,0.329847940683491,0.926698283453418,2851,27,"GAPDHS ENO1 PPP2R1B ALDOC PGAM2","c2.cp"
"REACTOME_PROCESSIVE_SYNTHESIS_ON_THE_LAGGING_STRAND",0.793476044852192,1,-0.316432524478502,-0.770322708041102,3891,15,"FEN1 DNA2 POLA2 LIG1 PCNA POLD1 PRIM2 PRIM1 POLD3 POLD2 RPA2 RPA1 POLA1 POLD4 RPA3","c2.cp"
"REACTOME_MRNA_CAPPING",0.78322943897044,1,-0.279860282842051,-0.800322425303177,3894,29,"RNMT POLR2K ERCC3 RNGTT POLR2E CCNH POLR2B ERCC2 POLR2F MNAT1 GTF2F1 GTF2H2 GTF2H2B POLR2C POLR2D POLR2H GTF2H1 POLR2I CDK7 SUPT5H GTF2H4 GTF2H3 POLR2A POLR2L POLR2G NCBP1 POLR2J NCBP2 GTF2F2","c2.cp"
"REACTOME_CELL_CYCLE_MITOTIC",1,1,-0.0925509620792104,-0.379278455044212,4994,302,"NEK2 RBBP4P1 TUBA4A CDK1 YWHAG SKA1 CDC6 CCND2 PKMYT1 FEN1 POLE2 POLE TUBB4B CENPT CDC20 GINS1 INCENP NDC80 PRKACA DNA2 TUBG1 SEH1L SPC24 RANGAP1 CDKN2D CDC25C CSNK1E PPP2CA ANAPC4 CLASP1 CDC7 FGFR1OP E2F1 ANAPC2 TUBB4A CENPJ TUBG2 DSN1 NDEL1 RFC5 CEP290 TUBB TUBGCP6 DYNLL1 PTTG1 KIF18A DYNC1H1 CCNB1 CEP63 BIRC5 RFC3 NUP85 PSMA4 ORC2 ORC4 MCM2 CCNE2 ORC5 DCTN1 CUL1 PSMD12 CDKN1B ANAPC5 MCM10 PAFAH1B1 NUF2 ZWILCH LIN37 TUBGCP2 DCTN2 ACTR1A CENPN SPC25 CDT1 ITGB3BP PSMD11 CDC45 SSNA1 ANAPC1 RCC2 PSMD13 MCM8 PSMC6 BTRC KNTC1 CCNH AURKA POLA2 NUDC LIN9 DYRK1A CEP76 PRKAR2B SKP1 CEP72 PPP2R5E MCM6","c2.cp"
"REACTOME_GLUCONEOGENESIS",0.916666666666667,1,0.24357834369538,0.69774944232951,4608,30,"GAPDHS FBP1 PCK2 ENO1 PC PCK1 ALDOC PGAM2","c2.cp"
"REACTOME_OPIOID_SIGNALLING",0.915812302839117,1,0.223180413444629,0.761824419643805,4644,74,"PDYN PPP1R1B GNG7 GNAT2 GNAL PDE1B ADCY5 GNG12 CAMK4 GNG5 ITPR2 GNAT1 PDE4B ADCY3","c2.cp"
"REACTOME_MITOCHONDRIAL_TRNA_AMINOACYLATION",0.993865030674847,1,0.186765457332652,0.493877989202954,5021,21,"PARS2 LARS2 DARS2 KARS EARS2 WARS2 PPA2 FARS2 RARS2 IARS2 HARS2 NARS2 QARS MARS2 YARS2 VARS2 GARS CARS2 TARS2 AARS2 SARS2","c2.cp"
"REACTOME_CYTOSOLIC_TRNA_AMINOACYLATION",0.959354453078302,1,0.226906860866232,0.618486290560789,4814,24,"AIMP2 DARS AIMP1 WARS TARS KARS EPRS IARS LARS YARS PPA1 QARS CARS NARS RARS VARS SARS EEF1E1 FARSB GARS AARS FARSA MARS HARS","c2.cp"
"REACTOME_CA_DEPENDENT_EVENTS",0.55356423681031,1,-0.332458464665533,-0.93384921620621,2748,27,"PDE1A ADCY1 PRKAR1B ADCY6 PRKACA CALM3 ADCY7","c2.cp"
"REACTOME_DARPP_32_EVENTS",0.790683726509396,1,-0.290980983285455,-0.78721467103472,3954,23,"PRKAR1B PDE4C PPP3CB PRKACA CALM3 PPP2CA PPP3R1 PRKACB CDK5 PDE4D CALM1 CALM2","c2.cp"
"REACTOME_CELL_CYCLE_CHECKPOINTS",1,1,-0.0975036334102761,-0.355635710927774,4868,111,"CDK1 CDC6 CDC20 CDC25C ANAPC4 CDC7 ANAPC2 RFC5 CCNB1 RFC3 PSMA4 ORC2 ORC4 MCM2 CCNE2 ORC5 PSMD12 CDKN1B ANAPC5 MCM10 PSMD11 CDC45 ANAPC1 PSMD13 MCM8 PSMC6 RAD9A MCM6 ORC6 PSMD3 PSMD4 RFC4 PSMC5 RFWD2 MCM4 RFC2 BUB3 CCNE1 ATR PSMB4 CDC27 PSMD8 PSMC1 RAD1 ATM CDC16 PSMC4 PSMD10 PSMD5 PSMD14 PSMA8 PSMD7 PSMA1 CHEK2 PSMD6 PSMB7 PSMB3 MDM2 ANAPC11 PSMB2 MAD2L1 PSME2 ORC3 PSMB6 PSMB5 DBF4 PSMA6 PSMC2 PSMD1 CDC23 RAD17 PSMF1 ATRIP PSMA7 UBE2E1 PSMC3 PSMA3 PSMD2 MAD1L1 ORC1 PSMA5 UBE2D1 UBE2C RPA2 PSME4 ANAPC7 ANAPC10 RPA1 PSMA2 PSMD9 PSMB1 CDC26 MCM5 CCNB2 MCM7 PSME1 UBA52 RPS27A RPA3 CDK2 PSMB10 MCM3 BUB1B CHEK1 HUS1 CDC25A PSMB9 PSMB8 WEE1 CDKN1A TP53","c2.cp"
"REACTOME_DIABETES_PATHWAYS",0.999804458349628,1,0.159651383227566,0.589571160172934,5112,122,"CTSG WFS1 IGF2BP2 MMP2 MBOAT4 RAB27A CCL2 CPE HSPA5 SEC11C CTDSP2 TPP1 IGF2 DNAJC3 PLA2G7 TLN1 ATF3 XBP1 PDIA6 DDIT3 HSP90B1 FKBP14 YIF1A SERP1 IGFBP5 SEC11A","c2.cp"
"REACTOME_PLC_BETA_MEDIATED_EVENTS",0.896245458215583,1,-0.242903624182469,-0.737968378154715,4439,40,"PDE1A ADCY1 PRKAR1B GNAZ ADCY6 PRKACA GNAI1 CALM3 ADCY7 PLCB4","c2.cp"
"REACTOME_G_PROTEIN_ACTIVATION",0.772500498902415,1,0.288922554759474,0.802545897899138,3870,26,"PDYN GNG7 GNAT2 GNG12 GNG5 GNAT1","c2.cp"
"REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT",0.6839481555334,1,-0.295016593808459,-0.864900220349263,3429,33,"ABCG8 ABCG4 ABCC3 ABCC8 ABCA10 ABCA7 ABCG5 ABCB5 ABCA2 ABCA9 ABCA8","c2.cp"
"REACTOME_TRNA_AMINOACYLATION",0.991714342079306,1,0.186932617312364,0.575236355600969,5026,42,"AIMP2 PARS2 DARS LARS2 DARS2 AIMP1 WARS TARS KARS EARS2 WARS2 EPRS PPA2 IARS FARS2 RARS2 IARS2 HARS2 LARS NARS2 YARS PPA1 QARS CARS NARS MARS2 RARS YARS2 VARS VARS2 SARS EEF1E1 FARSB GARS AARS CARS2 FARSA MARS TARS2 HARS AARS2 SARS2","c2.cp"
"REACTOME_OLFACTORY_SIGNALING_PATHWAY",0.508053007135576,1,-0.307015851209835,-0.966289439241142,2491,48,"OR2M3 OR9Q1 OR1E1 OR5B12 OR2L13 OR52N4 OR8S1 OR2W3 OR6B3 OR56B1 OR2L3 OR2D2 OR2M4","c2.cp"
"REACTOME_STEROID_HORMONES",0.737327188940092,1,-0.295605544089604,-0.823333389550815,3679,26,"HSD3B2 HSD3B1 STARD5 SRD5A2 LRP2 HSD17B3 SRD5A1 STAR","c2.cp"
"REACTOME_PKA_MEDIATED_PHOSPHORYLATION_OF_CREB",0.418609365497669,1,-0.414987459897302,-1.02691575758635,2064,16,"ADCY1 PRKAR1B ADCY6 PRKACA ADCY7","c2.cp"
"REACTOME_NUCLEAR_RECEPTOR_TRANSCRIPTION_PATHWAY",0.681871574001566,1,0.277801109568768,0.875744276531525,3482,47,"RORC NR0B2 NR1I3 HNF4G RXRG PPARA NR2E1 NR0B1 NR5A2 RARG THRA","c2.cp"
"REACTOME_CYCLIN_E_ASSOCIATED_EVENTS_DURING_G1_S_TRANSITION_",0.984725252926007,1,0.199561840879034,0.659370648217057,4963,62,"CDKN1A WEE1 PSMB8 PSMB9 CDC25A MYC PSMB10 CDK2 RPS27A UBA52 PSME1 CKS1B PSMB1 PSMD9 PSMA2 PSMA5 PSMD2 PSMA3 CDK7 PSMC3 PSMA7 RB1 PSMF1 PSMD1 PSMC2 PSMA6 PSMB5 PSMB6 PSME2 PSMB2 PSMB3 PSMB7 PSMD6 PSMA1 PSMD7 PSMD14 PSMD5 PSMD10 PSMC4 PSMC1 SKP2 PSMD8 CCNA1 MAX CCNA2 PSMB4 MNAT1 CCNE1 PSMC5 PSMD4 PSMD3 SKP1 CCNH PSMC6 PSMD13 PSMD11 CDKN1B PSMD12 CUL1 CCNE2 PSMA4","c2.cp"
"REACTOME_HOMOLOGOUS_RECOMBINATION_REPAIR_OF_REPLICATION_INDEPENDENT_DOUBLE_STRAND_BREAKS",0.523837551500883,1,0.393288820244345,0.953927238879628,2669,15,"BRCA1 BRIP1 BRCA2 NBN RPA3 RPA1 RAD51 RPA2","c2.cp"
"REACTOME_G1_PHASE",0.95879175835167,1,0.218192165592977,0.644857744558392,4792,35,"CDKN2B CDKN1A CDK4 TFDP1 E2F2 PPP2R1B CDKN2A RBL2 RPS27A PPP2CB UBA52 CDK6 CKS1B CDKN2C CCND1 E2F3","c2.cp"
"REACTOME_P53_DEPENDENT_G1_DNA_DAMAGE_RESPONSE",0.726,1,0.26799420092103,0.861804233292672,3629,53,"TP53 CDKN1A PSMB8 PSMB9 PSMB10 CDK2 RPS27A UBA52 PSME1 PSMB1 PSMD9 PSMA2 PSME4 PSMA5 PSMD2 PSMA3 PSMC3 PSMA7 PSMF1 PSMD1 PSMC2 PSMA6 PSMB5 PSMB6 PSME2 PSMB2 MDM2 PSMB3 PSMB7 PSMD6 PSMA1 PSMD7 PSMA8 PSMD14 PSMD5 PSMD10 PSMC4 ATM PSMC1 PSMD8 PSMB4 CCNE1 RFWD2 PSMC5 PSMD4 PSMD3 PSMC6 PSMD13 PSMD11 CDKN1B PSMD12 CCNE2 PSMA4","c2.cp"
"REACTOME_TRANSCRIPTION_COUPLED_NER_TC_NER",0.905303800040642,1,-0.236958315445966,-0.736473611211277,4454,44,"POLE2 POLE RFC5 RFC3 POLR2K ERCC3 XAB2 POLR2E CCNH POLR2B RFC4 ERCC2 LIG1 POLR2F RFC2 MNAT1 ERCC5 GTF2H2 GTF2H2B POLR2C ERCC1 PCNA POLR2D POLR2H POLD1 GTF2H1 POLR2I POLD3 CDK7 POLD2 GTF2H4 ERCC8 GTF2H3 RPA2 POLR2A ERCC6 RPA1 POLR2L POLD4 POLR2G ERCC4 RPA3 POLR2J","c2.cp"
"REACTOME_RNA_POL_II_TRANSCRIPTION_PRE_INITIATION_AND_PROMOTER_OPENING",0.719418651594671,1,-0.279991476667377,-0.8506454221455,3563,40,"TAF4B TAF13 POLR2K ERCC3 TAF6 TAF5 TAF9 POLR2E CCNH POLR2B TAF11 TBP TAF12 ERCC2 POLR2F MNAT1 GTF2F1 GTF2H2 GTF2H2B POLR2C POLR2D POLR2H GTF2B GTF2H1 POLR2I TAF4 CDK7 GTF2H4 GTF2E1 GTF2E2 GTF2H3 GTF2A1 TAF10 POLR2A GTF2A2 TAF1 POLR2L POLR2G POLR2J GTF2F2","c2.cp"
"REACTOME_MRNA_PROCESSING",0.99055247484083,1,-0.190591454115045,-0.725691715592123,4822,151,"LSM11 SNRNP70 RNPS1 CPSF1 SEH1L PABPN1 ADARB1 RNMT SRSF11 SNRPA1 POLR2K NUP85 ERCC3 SRRM1 RNGTT SRSF5 NUPL2 CSTF3 EFTUD2 SNRPB HNRNPD POLR2E CCNH TXNL4A SLBP POLR2B SRSF4 SUGP1 HNRNPA0 POM121 AAAS ERCC2 POLR2F MNAT1 CD2BP2 NUP50 RBM5 NUP155 NUDT21 GTF2F1 GTF2H2 SNRPE GTF2H2B RANBP2 SRSF7 POLR2C MAGOH SF3B3 HNRNPH2 HNRNPL SNRPD1 PRPF8 SRSF2 HNRNPA2B1 U2AF1 SRSF9 POLR2D RAE1 POLR2H HNRNPA3 FUS SNRPB2 CDC40 METTL3 NXF1 DHX38 EIF4E DNAJC8 NUP62 SRSF1 GTF2H1 PCBP1 PRPF4 SF3B1 POLR2I CCAR1 SF3A2 U2AF2 UPF3B CPSF3 NUP133 LSM10 NUP93 HNRNPU PHF5A NUP88 HNRNPH1 CSTF1 SRSF3 CDK7 SMC1A CLP1 SF3B2 PRPF6 NUP107 SNRNP40 DDX23 SUPT5H ADAR NUP54 SF3B4 GTF2H4 NUP214 HNRNPA1 LSM2 HNRNPM SNRPD2 GTF2H3 SNRNP200 SF3A3 NUP43 SNRPF NUP210 POLR2A NUP205 PCF11 NFX1 SNRPD3 HNRNPR NUP153 PCBP2 PAPOLA SF3B5 SRSF6 DHX9 SF3A1 POLR2L HNRNPK HNRNPUL1 RBM8A CSTF2 NUP188 HNRNPC CPSF7 SNRPA PTBP1 POLR2G CPSF2 SNRPG NCBP1 NUP35 TPR POLR2J RBMX NCBP2 GTF2F2 HNRNPF","c2.cp"
