"pathway","pval","padj","ES","NES","nMoreExtreme","size","leadingEdge","type"
"KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS",1,1,0.128294369843665,0.463274816629384,7254,131,"SOCS3 UBE2C BIRC3 MID1 MAP3K1 FBXO2 SOCS1 CDC26 PML RNF7 DDB2 SIAH1 SMURF2 FANCL UBR5 ANAPC11 HERC4 UBE2L6 UBE2B CDC16 PIAS4 BIRC2 UBE2J1 UBE2D3 SKP2 UBE2Q2 BRCA1 KEAP1 PIAS1 UBE2L3 UBE2Q1 UBA7 UBE2G2 NEDD4 UBE2J2 CBL UBE2R2 UBA2 CDC34","c2.cp"
"KEGG_REGULATION_OF_AUTOPHAGY",0.820769100457395,1,0.274035004019273,0.747605673614132,4844,25,"IFNA2 ATG4A ATG4C","c2.cp"
"KEGG_PEROXISOME",1,1,-0.138182839223459,-0.520068295960264,3304,77,"DAO","c2.cp"
"KEGG_CARDIAC_MUSCLE_CONTRACTION",0.919461077844311,1,-0.207861096801271,-0.769011150957997,3070,71,"ATP1A3 CACNA1S CACNG2 CACNB1 CACNG5 RYR2 ATP1A1 ATP2A2 CACNA1D SLC9A1 CACNG3 CACNA2D2 ATP1B1 CACNG8 CACNB3 ACTC1 ATP1A4 CACNB4 CACNA1C COX6A2 SLC9A6","c2.cp"
"KEGG_AXON_GUIDANCE",0.930981808082211,1,0.20931892267932,0.752500418485094,6703,127,"CXCR4 EPHA2 RHOD EFNA4 SEMA3F RAC2 NFATC4 NFATC2 EPHB4 FES SEMA3D EFNA1 NFATC1 ITGB1 ROCK1 EFNB1 SEMA3C","c2.cp"
"KEGG_GAP_JUNCTION",0.906572354848217,1,0.219672560403439,0.747827990869083,6151,87,"TUBAL3 PDGFD PRKX GJA1 TUBB6 EGFR TUBA1C PDGFRB ITPR2 PLCB3 ITPR3","c2.cp"
"KEGG_NEUROTROPHIN_SIGNALING_PATHWAY",0.845145089285714,1,0.226046951803022,0.809058195404392,6057,123,"NFKBIA IRAK3 NGFR FASLG PIK3R5 RELA ARHGDIB MAPKAPK2 PLCG2 BCL2 RAP1A NGF PIK3CG GAB1 RAP1B MAP3K1 IRAK4 RIPK2 ATF4 NFKB1 IKBKB JUN TP53 SH2B2 SHC1 RHOA ZNF274 MAP3K5 RPS6KA1 SOS2 PIK3CA IRAK2 NFKBIB IRS2 SHC4 SOS1 BAD RAF1 FRS2 MAP3K3 MAPK7 IRS1 RPS6KA5 NTRK2","c2.cp"
"KEGG_LONG_TERM_DEPRESSION",0.792441688810157,1,-0.230796866003871,-0.843972829072828,2683,67,"GRM5 PPP1R17 JMJD7-PLA2G4B PLA2G2D PLA2G3 CACNA1A CRHR1 NOS1 PRKCG PLCB1 CRH PLA2G5 PRKCB GRID2 ITPR1 MAP2K1 GRM1 IGF1 GRIA3 PLA2G1B PLCB4 PPP2R1A MAPK1","c2.cp"
"KEGG_GNRH_SIGNALING_PATHWAY",0.9762077469897,1,0.19323412375575,0.668649621876013,6728,95,"PLA2G2A PRKX MMP14 GNRH1 EGFR ITPR2 PLCB3 ITPR3 MMP2 ELK1 MAP3K1 ATF4 MAP2K3 PLA2G4E JUN LHB ADCY4","c2.cp"
"KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION",0.880663310630737,1,0.227340507088488,0.767114574555657,5947,82,"CDK2 PRKX PGR CCNA2 PIK3R5 SPDYA SPDYC PIK3CG PDE3A CDC26 MAD2L2 CDC25A GNAI3 ADCY4 ARAF ANAPC11 IGF1R RPS6KA1 PIK3CA CDK1 GNAI2 CDC16","c2.cp"
"KEGG_ALZHEIMERS_DISEASE",0.980787316942093,1,0.191532636267165,0.706157324137461,7299,154,"COX8C TNFRSF1A TNF IL1B CASP7 NDUFA4L2 BACE2 CAPN2 LPL FAS ITPR2 PLCB3 ITPR3 COX6B2","c2.cp"
"KEGG_PARKINSONS_DISEASE",0.999294283697953,1,0.162544215526226,0.575470348470731,7079,112,"SLC6A3 COX8C NDUFA4L2 SLC25A31 COX6B2 COX4I2 UQCRHL SNCAIP SDHD ATP5E SLC18A1 COX5B NDUFB4 PPID UBE2L6 NDUFB1 UBE2J1 UQCR11 NDUFS8 UQCRB NDUFS6 PARK7 NDUFV2 COX7C APAF1 UBE2L3 NDUFB10 UBA7 NDUFC1 COX6C UBE2G2 UBE2J2","c2.cp"
"KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS",0.894073728418106,1,0.230414785096378,0.723580428228397,5747,52,"CASP1 TNFRSF1A TNFRSF1B TNF CAT BCL2","c2.cp"
"KEGG_HUNTINGTONS_DISEASE",1,1,-0.108593395951573,-0.461918241214652,2489,170,"TBPL2 GRM5 DNAH3 DNAH1 GRIN2B CREB3L1 GRIN1 PLCB1 DCTN1 DNAH2 BDNF CLTC ITPR1 HTT POLR2A ATP5B AP2A1 AP2M1 POLR2J3 VDAC1 COX6A2 PLCB4 DLG4 DCTN2 NDUFS1 DNAL4 CREB3L3 TAF4B ATP5G1 NDUFA9 AP2B1 DNAL1 ATP5A1 COX5A SLC25A5 NDUFV1 NDUFA5 CYC1 ATP5F1 UQCRC1 SDHC ATP5G3 UQCRC2 POLR2E POLR2J2 NDUFA10 NDUFA4","c2.cp"
"KEGG_VIBRIO_CHOLERAE_INFECTION",0.819459628299235,1,0.250788877251104,0.782293375979477,5246,50,"PRKX TCIRG1 ATP6V0E1 TJP2 KDELR3 KCNQ1 PLCG2","c2.cp"
"KEGG_GLIOMA",0.934673366834171,1,0.21567808315702,0.701353721014755,6137,64,"CDKN1A EGFR PIK3R5 PDGFRB CDKN2A PLCG2 PIK3CG PDGFRA CCND1 CDK4 TP53 ARAF RB1 SHC1 IGF1R SOS2 PIK3CA SHC4","c2.cp"
"BIOCARTA_ARAP_PATHWAY",0.947565543071161,1,0.230162332513643,0.574592070790651,5312,17,"KDELR3 CYTH4 ARFGAP3","c2.cp"
"BIOCARTA_AT1R_PATHWAY",0.847519495603119,1,0.258439450815699,0.738757616964673,5107,32,"AGTR1 EGFR ELK1 MAP3K1 AGT JUN SHC1","c2.cp"
"BIOCARTA_CARM_ER_PATHWAY",0.990502701817586,1,0.186140280916301,0.541352228683486,6048,35,"HDAC1 NR0B1 CCND1 HDAC8 HDAC7 BRCA1 HDAC4 CREBBP SPEN HDAC2 EP300 MED1 HDAC10 GTF2A1 SRA1 GTF2E1 PPARGC1A HDAC6 HDAC3 GTF2F1 PHB2 PELP1 TBP HDAC5 GRIP1 ERCC3 CARM1 ESR1 MEF2C HDAC9 NRIP1 HIST2H3C NCOR2 POLR2A HDAC11","c2.cp"
"BIOCARTA_HDAC_PATHWAY",0.997541789577188,1,-0.156276346439097,-0.471368017937911,4057,27,"CALM3 MEF2D PPP3CB CALM1 IGF1 PIK3R1 YWHAH MEF2A MEF2C CALM2 PPP3CA CAMK1G CABIN1","c2.cp"
"BIOCARTA_EIF_PATHWAY",0.80419107706174,1,-0.2867451744289,-0.7621429595829,3568,16,"EIF4G3 EEF2 EIF4E EIF3A EIF4G2 EIF4G1 EIF1AX EIF4A2 EIF2S3 EIF6 EIF5 EIF2S1 EIF4A1 EEF2K EIF1 EIF2S2","c2.cp"
"BIOCARTA_MTOR_PATHWAY",0.971237801746276,1,0.208026281489669,0.556564422379964,5672,23,"EIF4EBP1 RPS6 PIK3CA RPS6KB1 EIF4A1 FKBP1A MKNK1 EIF4B PTEN AKT1 EIF4A2 EIF4G1 EIF4G2 EIF3A PPP2CA EIF4E TSC1 PDK2 PDPK1 MTOR EIF4G3 PIK3R1 TSC2","c2.cp"
"BIOCARTA_IGF1R_PATHWAY",0.925238095238095,1,-0.228146311221327,-0.65625317533163,3885,22,"ADCY1 MAP2K1 PIK3R1 YWHAH MAPK1 PRKAR1A PRKACB PRKAR1B PRKAR2A AKT1 GRB2 MAPK3 PRKAR2B HRAS IRS1 RAF1 BAD SOS1 PIK3CA RPS6KA1 IGF1R SHC1","c2.cp"
"BIOCARTA_RARRXR_PATHWAY",0.988621997471555,1,0.194960975933293,0.472559971001902,5473,15,"KAT2B RXRA NCOA3 GTF2B NCOA1","c2.cp"
"BIOCARTA_PTDINS_PATHWAY",0.905495634309194,1,0.24868860405436,0.665354532498666,5288,23,"BTK JAG1 LYN","c2.cp"
"BIOCARTA_EDG1_PATHWAY",0.940997464074387,1,0.230675578840382,0.634671853644884,5565,26,"S1PR1 SPHK1 ITGAV SMPD2 PIK3CG PDGFRA ITGB3 RHOA PIK3CA","c2.cp"
"BIOCARTA_RAC1_PATHWAY",0.885211995863495,1,0.257192527381877,0.681659767869494,5135,22,"NCF2 PIK3CG MAP3K1 VAV1 PDGFRA","c2.cp"
"BIOCARTA_BAD_PATHWAY",0.794758339006127,1,0.28190786859815,0.762529572043101,4669,24,"CSF2RB IL3RA BCL2 PIK3CG IGF1R RPS6KA1 PIK3CA BCL2L1 BAD","c2.cp"
"BIOCARTA_EIF4_PATHWAY",0.998127978216474,1,0.149156415941343,0.403451590694554,5864,24,"EIF4EBP1 PABPC1 GHR PIK3CA IRS1 RPS6KB1 EIF4A1 MKNK1 MAPK14 PRKCA MAPK3 PTEN AKT1 EIF4A2 EIF4G1 EIF4G2 EIF4E PDK2 PDPK1 MTOR MAPK1 EIF4G3 PIK3R1","c2.cp"
"BIOCARTA_ERK5_PATHWAY",0.920819112627986,1,-0.240019792685087,-0.646984010119644,4046,17,"NTRK1 MEF2D PIK3R1 MAPK1 MEF2A MEF2C","c2.cp"
"BIOCARTA_MAL_PATHWAY",0.883916083916084,1,-0.251763203456135,-0.696749307461585,3791,19,"LIMK1 MAP2K1 MAPK1 MAPK8 HNF1A MAP4K2 MAL CDC42","c2.cp"
"BIOCARTA_CDC42RAC_PATHWAY",0.942846872753415,1,0.236139108513324,0.581215394235394,5245,16,"ARPC1B PDGFRA RHOA PIK3CA ARPC3 ARPC5","c2.cp"
"BIOCARTA_GPCR_PATHWAY",0.889497262319562,1,0.245903927704615,0.702924414441914,5360,32,"FOS NFATC4 NFATC2 NFATC1 ELK1 JUN NFATC3","c2.cp"
"BIOCARTA_IGF1MTOR_PATHWAY",0.87703056768559,1,0.263855437092599,0.684672265531574,5020,20,"EIF4EBP1 RPS6 INPPL1 IGF1R PIK3CA EIF2S2","c2.cp"
"BIOCARTA_SPRY_PATHWAY",0.915134370579915,1,0.249138982068671,0.630630161846242,5175,18,"EGFR SPRY1 SHC1 PTPRB SOS1 RAF1","c2.cp"
"BIOCARTA_TALL1_PATHWAY",0.930828968755644,1,0.250004304655581,0.605977818857527,5153,15,"RELA TNFSF13B TNFSF13 NFKB1 TRAF2 CHUK","c2.cp"
"BIOCARTA_TPO_PATHWAY",0.893464942137508,1,0.249528604928198,0.674947248810706,5249,24,"FOS STAT5A PIK3CG STAT3 JAK2 JUN SHC1 PIK3CA STAT5B SOS1 RAF1","c2.cp"
"BIOCARTA_ACTINY_PATHWAY",0.931877729257642,1,0.240371440494424,0.623734195307287,5334,20,"ARPC1B WASF2 PIR NCK1 ARPC3 ARPC5","c2.cp"
"ST_INTEGRIN_SIGNALING_PATHWAY",0.927183746107074,1,0.215848649540251,0.726380685939409,6251,81,"ITGA10 ITGA5 ITGA1 VASP CAV1 CDKN2A WAS MRAS PLCG2 ROCK1 ITGA6 ARHGEF6 TLN1 ITGA8 PAK4 ITGA11 PAK2 ITGA7 SHC1 DOCK1 FYN ILK SOS2 PIK3CA","c2.cp"
"ST_WNT_BETA_CATENIN_PATHWAY",0.995176440720995,1,-0.163797653615319,-0.518760640820292,3919,33,"CER1","c2.cp"
"ST_JNK_MAPK_PATHWAY",0.979706877113867,1,0.201233515973955,0.598219443619984,6082,39,"IL1R1 GADD45A TAB2 GAB1 MAP3K1 JUN TP53 NFATC3 SHC1 MAP3K2 GCK MAP3K5 MAP3K7","c2.cp"
"SA_PTEN_PATHWAY",0.942207053469852,1,-0.228095807322796,-0.61484237804839,4140,17,"IPCEF1 AKT3 MAPK1 PDPK1 PTK2B AKT2 AKT1 GRB2 BPNT1 PTEN MAPK3 PIK3CD SOS1 RBL2 PIK3CA ILK SHC1","c2.cp"
"PID_FANCONI_PATHWAY",0.995857893898359,1,0.169646580905432,0.51419346920159,6250,43,"HES1 FANCC FANCE FANCI FANCB FANCL RFC4 CHEK1 BLM H2AFX ATM","c2.cp"
"PID_ERBB4_PATHWAY",0.878841798770624,1,0.246397820445221,0.725264924032409,5432,37,"YAP1 STAT5A ERBB2 TAB2 LRIG1 JAK2 SHC1 WWOX FYN PIK3CA","c2.cp"
"PID_AURORA_B_PATHWAY",0.826037978757644,1,0.257360600962669,0.761974475855817,5132,38,"VIM CENPA AURKB PPP1CC AURKC SMC4 BIRC5 RHOA","c2.cp"
"PID_HDAC_CLASSII_PATHWAY",0.75958365067276,1,-0.260040391512232,-0.823569307389813,2991,33,"CAMK4 TUBB2A TUBA1B GATA1","c2.cp"
"PID_BETA_CATENIN_DEG_PATHWAY",0.910807736063709,1,-0.243254950902776,-0.655704522764191,4002,17,"SSPO","c2.cp"
"PID_DNA_PK_PATHWAY",0.932242990654206,1,0.24243066543356,0.59670096864436,5186,16,"DNTT NHEJ1 APLF DCLRE1C APTX CSNK2B","c2.cp"
"PID_ATR_PATHWAY",0.974069898534386,1,0.206493859356025,0.613857194995752,6047,39,"CDK2 CCNA2 TIMELESS CDC25A CDC6 MCM7 RFC4 CHEK1 RAD51","c2.cp"
"PID_EPHB_FWD_PATHWAY",0.95776,1,0.215313564989485,0.643850146204832,5985,40,"EPHB4 PXN RRAS ROCK1 EFNB1 RAP1A RAP1B","c2.cp"
"PID_PS1_PATHWAY",0.920990380066236,1,0.224076462153597,0.688669280087759,5839,46,"MYC FOS DLL1 FZD1 HDAC1 DKK1 TLE1 CCND1 NOTCH1 JUN","c2.cp"
"PID_CDC42_PATHWAY",0.911600543068336,1,0.222239274025241,0.731509674898131,6042,69,"ARPC1B EPS8 YES1 CDH1 DIAPH3 IQGAP1 PAX6 ARHGEF6 LIMK2 MAP3K1 PAK4 MAP2K3 F2RL2 JUN PAK2 ENAH","c2.cp"
"PID_CDC42_REG_PATHWAY",0.924164310660236,1,0.233836933424479,0.662342569379332,5556,30,"DOCK6 BCAR3 ARHGEF6 DOCK11 ARHGAP17 VAV3 SPATA13 DNMBP GIT1","c2.cp"
"PID_ATM_PATHWAY",0.976414316345044,1,0.201915035288145,0.581293857760468,5919,33,"CHEK2 CDC25A UIMC1 BLM H2AFX ATM BID SMC3 TRIM28 BRCA1 CDC25C ABL1 DCLRE1C","c2.cp"
"PID_WNT_CANONICAL_PATHWAY",0.961484593837535,1,0.216966953834759,0.556727924553038,5491,19,"CAV1 FZD5 PPP2R5A LRP6 PIP5K1B DVL1 AXIN1 DVL2","c2.cp"
"PID_CIRCADIAN_PATHWAY",0.77803738317757,1,0.309308690241447,0.761309608861223,4328,16,"TIMELESS CRY1 PER1 NR1D1 CHEK1 ARNTL BHLHE40 NONO","c2.cp"
"PID_NFAT_3PATHWAY",0.949396471680594,1,0.212030024428564,0.669062276675383,6134,53,"SFN MAP3K8 NFATC2 PIM1 PRKCH NFATC1 BCL2","c2.cp"
"PID_CONE_PATHWAY",0.90971239981141,1,-0.23870314639322,-0.677429863628474,3858,21,"GRK1 GUCA1A SLC24A2 RPE65 RDH12 GUCA1C GNB5 ARR3","c2.cp"
"PID_ARF6_DOWNSTREAM_PATHWAY",0.95773884775149,1,0.230170584427366,0.557903468536713,5302,15,"PLAUR RHOA PLD2 ARF6","c2.cp"
"PID_IGF1_PATHWAY",0.963980566259005,1,0.210365448504983,0.59183015013359,5753,29,"PXN SHC1 IGF1R PIK3CA IRS2 SOS1 BAD RAF1 IRS1 CRK RPS6KB1","c2.cp"
"PID_PLK1_PATHWAY",0.969664429530201,1,-0.195396952009923,-0.655368476045633,3611,43,"SSPO PAK1 INCENP BUB1 TUBG1 PRC1 CLSPN KIF2A PPP2R1A ERCC6L SPC24 CENPE FZR1 TPX2","c2.cp"
"PID_P75_NTR_PATHWAY",0.842952612393682,1,0.239435227855291,0.781768171459813,5549,66,"NGFR BIRC3 MMP3 CASP6 RHOC MYD88 BCL2L11 NGF SMPD2 RIPK2 IKBKB MMP7 TP53 SHC1 RHOA ZNF274 CHUK PLG PIK3CA","c2.cp"
"PID_ERBB2_ERBB3_PATHWAY",0.995569620253165,1,0.17183230285169,0.523578270616475,6291,44,"FOS NFATC4 ERBB2 STAT3 JAK2 JUN DOCK7 SHC1 PIK3CA SOS1 BAD RAF1","c2.cp"
"PID_TRKR_PATHWAY",0.999540159411404,1,0.140393769498677,0.452963163680137,6520,61,"NGFR DYNLT1 RAP1A NGF GAB1 RAP1B STAT3 RGS19 RIT1 CCND1 SHC1 RHOA DOCK1","c2.cp"
"PID_NEPHRIN_NEPH1_PATHWAY",0.994986212083229,1,-0.16871098109993,-0.521835302770668,3968,30,"NPHS1 MAPK9 MAP2K4 MAPK10 PIK3R1 MAPK8 PIK3CB PRKCZ","c2.cp"
"PID_RHODOPSIN_PATHWAY",0.874285714285714,1,-0.247695561095314,-0.712485762378413,3671,22,"RHO GRK1 GUCA1A PDE6B RPE65 RDH12 GUCA1C GNB5 CNGB1","c2.cp"
"PID_RETINOIC_ACID_PATHWAY",0.985198736071844,1,0.191976723112621,0.543773621152556,5923,30,"HDAC1 KAT2B RXRG RXRA RARG NCOA3 CDK1 VDR CDK7 CREBBP MNAT1 NCOA1 EP300","c2.cp"
"PID_ERBB1_INTERNALIZATION_PATHWAY",0.963071982873963,1,-0.201931220264367,-0.67019353169691,3598,41,"DNM1 SYNJ1 SH3GL2 AMPH CHMP3 ZFYVE28 EGF PIK3R1 EPS15 PIK3CB KRAS ARHGEF7 PTK2 CDC42","c2.cp"
"PID_CXCR3_PATHWAY",0.94672,1,0.219719942160019,0.657026494781016,5916,40,"ITGB2 CXCL13 ITGAL GNAI3 MAP2K3 RICTOR PIK3CA GNAI2","c2.cp"
"PID_RAC1_REG_PATHWAY",0.910685548760863,1,0.235541875358366,0.697375186205446,5658,38,"DOCK2 EPS8 DOCK6 ARHGEF6 DEF6 VAV1 ARHGAP17 VAV3 ARHGAP9 SPATA13 TIAM2 DOCK1","c2.cp"
"PID_ARF_3PATHWAY",0.981267507002801,1,0.199454443451838,0.511791571864866,5604,19,"CD4 PLD2 KDELR1 CLTB PIP5K1A CYTH2 CLTA ARF1 RAC1 ARFIP2 ARFGAP1 USO1 COPA GGA3 GOSR2 ASAP1 AP2M1 AP2A1 GBF1","c2.cp"
"PID_MAPK_TRK_PATHWAY",0.986872333442731,1,0.191823530937878,0.555214009835024,6013,34,"FOS MAPKAPK2 RAP1A ELK1 RAP1B RIT1 MAP2K3 MAP3K2 RPS6KA1 RAF1 MAPK7 RPS6KA5 CREB1","c2.cp"
"REACTOME_RNA_POL_III_TRANSCRIPTION_INITIATION_FROM_TYPE_2_PROMOTER",0.937274693583273,1,-0.222012017995184,-0.643508045599731,3899,23,"LZTS1 POLR3A POLR3C BRF1 POLR3B POLR3K POLR2E POLR3F POLR3D","c2.cp"
"REACTOME_INHIBITION_OF_THE_PROTEOLYTIC_ACTIVITY_OF_APC_C_REQUIRED_FOR_THE_ONSET_OF_ANAPHASE_BY_MITOTIC_SPINDLE_CHECKPOINT_COMPONENTS",0.810820367751061,1,0.291049302645211,0.736715175234176,4585,18,"UBE2C CDC26 ANAPC11 CDC16 BUB3","c2.cp"
"REACTOME_PYRUVATE_METABOLISM_AND_CITRIC_ACID_TCA_CYCLE",0.88576,1,0.240802098040706,0.720068268980224,5535,40,"PDK4 SLC16A3 SLC16A1 SUCLG2 IDH1 BSG SDHD","c2.cp"
"REACTOME_PTM_GAMMA_CARBOXYLATION_HYPUSINE_FORMATION_AND_ARYLSULFATASE_ACTIVATION",0.952738730004847,1,-0.214473760628117,-0.628093657312218,3930,24,"F7 STS ARSF EIF5A2 ARSB ARSG DOHH SUMF2","c2.cp"
"REACTOME_RNA_POL_I_TRANSCRIPTION_TERMINATION",0.997569444444444,1,0.159456228136209,0.417822482983342,5745,21,"PTRF POLR2H GTF2H2B CDK7 POLR1D MNAT1 TAF1B POLR1C TAF1A GTF2H2 POLR2K","c2.cp"
"REACTOME_BASE_EXCISION_REPAIR",0.837885154061625,1,0.278825795532414,0.715455066843191,4785,19,"POLD1 PCNA CCNO MUTYH POLD4 POLD2 MPG POLD3","c2.cp"
"REACTOME_SIGNALING_BY_WNT",0.959242863684934,1,0.205527459852719,0.665306569172691,6283,62,"PSMB8 FRAT2 PSMB9 PPP2R1B RPS27A PSME1 PSMB1 FRAT1 PSME2 PPP2CB UBA52 PPP2R5A PSMA2 PSMD6 AXIN1 CSNK1A1 PSMB3 PSMD9 PSMC5 PSMB10 PSMD10 PSMA7 CUL1 PSMA1 PSMA4 PSMB4 PSMD4 PSMF1 PSMA6 PSMB6 PSMB7 PSMA3 PSMD5 PSMD12 PSMD7 PSMC2 PSMC6 PSMD13 PSMD11 PSME4 SKP1 PPP2R5E APC PSMC3 CTNNB1 PSMC1 PPP2R5C PPP2CA PSMD8 PPP2R5D PSMC4 PSMD14 PSMD3 PSMB5 PSMA5 PSMB2 PSMD2 PSMD1 PSMA8 PPP2R1A PPP2R5B BTRC","c2.cp"
"REACTOME_METABOLISM_OF_NON_CODING_RNA",0.985193309569509,1,-0.182205080462827,-0.623499969617535,3592,47,"NUP93 NUP210 POM121 WDR77 NUP155 SEH1L GEMIN4 SMN2 NUP214 NUP153 NUP85 GEMIN5 NUP50 NUP133 PRMT5 TPR PHAX NUP62 NUP43 NUP107 NUP54 NUPL2 SNRPD1 NUP88 SNUPN SNRPB GEMIN7 NCBP1 GEMIN2 AAAS CLNS1A SMN1 GEMIN6 NUP35 DDX20 SNRPD2 SNRPD3 NUP188 RAE1 SNRPF RANBP2 TGS1 NCBP2 SNRPE NUP205 NUP37 SNRPG","c2.cp"
"REACTOME_SIGNALLING_BY_NGF",0.999870767640217,1,0.152862371627298,0.581727167961784,7736,209,"CDKN1A NFKBIA NGFR FOXO1 RELA PCSK5 FGD2 MYD88 ADORA2A MAPKAPK2 BCL2L11 ATF1 ITPR2 ITPR3 HDAC1 PLEKHG2 RAP1A NGF ARHGEF6 SMPD2 ELK1 FOXO4 PPP2R1B VAV1 STAT3 FGD4 RIPK2 RIT1 RPS27A VAV3 FGD3 IKBKB ARHGAP4 NET1 ADCY4 CDKN1B TIAM2 SHC1 RHOA RICTOR ARHGEF16 MAPKAPK3 ADCYAP1R1 CASP2 RPS6KA1 SOS2 CHUK AATF PIK3CA CDK1","c2.cp"
"REACTOME_CTNNB1_PHOSPHORYLATION_CASCADE",0.966227198844139,1,0.222763291867723,0.539949157729482,5349,15,"FRAT2 PPP2R1B FRAT1 PPP2CB PPP2R5A AXIN1 CSNK1A1","c2.cp"
"REACTOME_INSULIN_RECEPTOR_RECYCLING",0.915798611111111,1,0.245664065429115,0.643712515949493,5274,21,"TCIRG1 ATP6V0E1","c2.cp"
"REACTOME_TCA_CYCLE_AND_RESPIRATORY_ELECTRON_TRANSPORT",0.999012554662153,1,0.162721245284986,0.577519164779356,7081,115,"PDK4 SLC16A3 SLC16A1 SUCLG2 IDH1 UQCRHL BSG UCP3 SDHD ATP5E UCP2 COX5B NDUFB4 NDUFB1 ETFA ATP5I UQCR11 ETFDH NDUFS8 SUCLG1 UQCRB NDUFS6 NDUFV2 COX7C NDUFA11 NDUFB10 NDUFC1 COX6C ADHFE1 NDUFS7 NDUFA8 UQCRQ ATP5D NDUFB8 NDUFA13 NDUFB7 NDUFS5 NDUFA3 ATP5O NDUFA1 PDK1 NDUFB9 NDUFA12 COX6B1 COX4I1 PDP2 COX6A1 NDUFA2 NDUFA6 ATP5J NDUFS3 SDHB ETFB ATP5L ATP5J2 ATP5H COX7B NDUFB3 PDHX NDUFB6 LDHB DLST IDH3B SDHA CYCS UQCRFS1 NDUFA7 ATP5C1 NDUFS2 NDUFB2 PDHA1 IDH3G NDUFV3 UQCRH NDUFAB1 COX7A2L ACO2 PDHB FH COX8A NDUFB5 LDHA NDUFC2 NDUFS4 NNT IDH2 OGDH CS NDUFA4 NDUFA10 UQCRC2 IDH3A SDHC DLAT UQCRC1 ATP5F1 CYC1 NDUFA5 DLD PDP1 NDUFV1 COX5A MDH2 ATP5A1 PDK2 NDUFA9 ATP5G1 NDUFS1 D2HGDH PDK3 SUCLA2 L2HGDH PDPR ATP5B","c2.cp"
"REACTOME_ABCA_TRANSPORTERS_IN_LIPID_HOMEOSTASIS",0.827758816837315,1,-0.27434124554654,-0.73949901047451,3637,17,"ABCG4 ABCD2 ABCG8 ABCG5 ABCA3","c2.cp"
"REACTOME_METABOLISM_OF_VITAMINS_AND_COFACTORS",0.998438232078713,1,0.150469624058532,0.469364476915189,6392,50,"ACP5 ENPP1 SLC19A3 NAMPT SLC2A1 MOCOS SHMT1 DHFR SLC2A3 QPRT MOCS1 NADK COASY CYB5A NADSYN1 PANK4 GSTO1 SLC19A2 SLC19A1 SLC46A1","c2.cp"
"REACTOME_TRANS_GOLGI_NETWORK_VESICLE_BUDDING",0.998159509202454,1,0.156827529824469,0.500874887505436,6507,57,"VAMP8 TPD52L1 SNAP23 TXNDC5 FTL DNASE2 CTSZ SNX9 IGF2R AP3B1 AP4E1","c2.cp"
"REACTOME_RESOLUTION_OF_AP_SITES_VIA_THE_MULTIPLE_NUCLEOTIDE_PATCH_REPLACEMENT_PATHWAY",0.762974852862493,1,0.312544819107848,0.780257016275339,4277,17,"POLD1 PCNA CCNO MUTYH POLD4 POLD2 MPG POLD3","c2.cp"
"REACTOME_ANTIVIRAL_MECHANISM_BY_IFN_STIMULATED_GENES",1,1,0.124482854353841,0.40480011610657,6566,64,"HERC5 RPS27A IRF3 NUP37 PPM1B MX2 UBE2L6 NUP205 KPNA5 DDX58 UBA52 ISG15 RANBP2 USP18 EIF4A3 UBA7 RAE1 NEDD4 NUP188 EIF4A1 PLCG1","c2.cp"
"REACTOME_SIGNALING_BY_ERBB2",0.999678353168221,1,-0.148033414844091,-0.577472206984438,3107,95,"NRG1 CAMK4 ADCY1 ADCY7 PRKCG EREG CALM3 PRKCE PDE1A CALM1 MAP2K1 YWHAB TSC2 EGF PIK3R1 AKT3 PRKACA MAPK1 MTOR RNF41 ADCY6 PDPK1 GSK3A PRKCD PDE1B PRKAR1A NR4A1 ADCY5 CALM2 GRB7 KRAS","c2.cp"
"REACTOME_SPHINGOLIPID_DE_NOVO_BIOSYNTHESIS",0.906302662622177,1,0.245398147300014,0.679567583920629,5377,27,"ACER1 SPHK1 SGMS1 CERS2 CERS3 KDSR ACER2 SGMS2","c2.cp"
"REACTOME_TERMINATION_OF_O_GLYCAN_BIOSYNTHESIS",0.845827439886846,1,0.278253131389478,0.704325014999071,4783,18,"ST6GALNAC2 MUC16 ST6GALNAC3 MUCL1 ST6GAL1 MUC19 MUC15 MUC4","c2.cp"
"REACTOME_GRB2_EVENTS_IN_ERBB2_SIGNALING",0.948809523809524,1,-0.216533263019228,-0.622848735360153,3984,22,"NRG1 EREG MAP2K1 YWHAB EGF MAPK1","c2.cp"
"REACTOME_SIGNALING_BY_EGFR_IN_CANCER",0.99967288191037,1,-0.1510335638487,-0.597876988177855,3055,103,"CAMK4 ADCY1 ADCY7 PRKCG CALM3 PRKCE CLTC SH3GL2 PDE1A CALM1 MAP2K1 YWHAB TSC2 AP2A1 AP2M1 EGF PIK3R1 EPS15 AKT3 PRKACA STAM MAPK1 MTOR ADCY6 PDPK1 GSK3A AP2B1 PRKCD PDE1B PRKAR1A NR4A1 ADCY5 CALM2 KRAS","c2.cp"
