Annotation Cluster 1	Enrichment Score: 11.312634702462313
UP_SEQ_FEATURE	domain:Ig-like C2-type 2	10	0.8090614886731391	0.38474516464415043	25878, 9173, 54538, 2215, 933, 2264, 2212, 55243, 4606, 3383	776	203	20063	1.2736148494235946	1.0	0.9998605576104101	99.9760822186336
INTERPRO	IPR003599:Immunoglobulin subtype	22	1.779935275080906	0.40197847907369283	148113, 124857, 941, 942, 54538, 84665, 9308, 124599, 933, 2264, 25960, 3507, 55243, 3383, 25878, 3514, 9173, 2215, 120425, 2212, 4606, 54210	726	497	18559	1.1315773428449485	1.0	0.9951994612139569	99.97260995703485
UP_SEQ_FEATURE	domain:Ig-like C2-type 6	3	0.24271844660194172	0.42123347318682575	25878, 933, 4606	776	37	20063	2.096301198105322	1.0	0.9999402398174423	99.9916264289758
SMART	SM00409:IG	22	1.779935275080906	0.4559867286371922	148113, 124857, 941, 942, 54538, 84665, 9308, 124599, 933, 2264, 25960, 3507, 55243, 3383, 25878, 3514, 9173, 2215, 120425, 2212, 4606, 54210	407	497	10057	1.0938060797215727	1.0	0.9699293748758312	99.96051153788052
INTERPRO	IPR003598:Immunoglobulin subtype 2	11	0.889967637540453	0.5304734008403664	148113, 25878, 124857, 9173, 54538, 84665, 933, 2264, 2212, 55243, 4606	726	250	18559	1.124787878787879	1.0	0.9988268223701339	99.99942263533912
SMART	SM00408:IGc2	11	0.889967637540453	0.5580607833026154	148113, 25878, 124857, 9173, 54538, 84665, 933, 2264, 2212, 55243, 4606	407	250	10057	1.0872432432432433	1.0	0.9874728109299818	99.99727911190483

Annotation Cluster 93	Enrichment Score: 0.45916152287471373
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
UP_KEYWORDS	Signal transduction inhibitor	5	0.40453074433656955	0.09623940504992169	5996, 5997, 1154, 9021, 6004	800	45	20581	2.8584722222222223	1.0	0.5273961783915022	76.05897363359935
GOTERM_BP_DIRECT	GO:0008277~regulation of G-protein coupled receptor protein signaling pathway	4	0.3236245954692557	0.19984086397708692	5996, 10268, 5997, 6004	666	39	16792	2.585970585970586	1.0	0.9444154383137335	98.21721861987476
INTERPRO	IPR024066:Regulator of G-protein signaling, domain 1	3	0.24271844660194172	0.21158254919353892	5996, 5997, 6004	726	22	18559	3.4859128474830956	1.0	0.9643626386364784	97.74689855290457
UP_SEQ_FEATURE	domain:RGS	3	0.24271844660194172	0.36617946643521526	5996, 5997, 6004	776	33	20063	2.350398313027179	1.0	0.9998529498255916	99.96015554897639
SMART	SM00315:RGS	3	0.24271844660194172	0.41577302170091823	5996, 5997, 6004	407	35	10057	2.118006318006318	1.0	0.9675534015285194	99.90110420108942
INTERPRO	IPR016137:Regulator of G protein signalling superfamily	3	0.24271844660194172	0.45364771846610724	5996, 5997, 6004	726	39	18559	1.9664123755032847	1.0	0.9969033643794184	99.99352160817008
GOTERM_MF_DIRECT	GO:0005096~GTPase activator activity	9	0.7281553398058253	0.8536420210460376	3725, 119385, 5996, 148170, 5997, 128272, 117289, 6004, 642517	657	279	16881	0.8288407718367947	1.0	0.9999806489671366	99.99999999998337
UP_KEYWORDS	GTPase activation	6	0.48543689320388345	0.8843942979176737	119385, 5996, 5997, 128272, 6004, 642517	800	197	20581	0.7835406091370558	1.0	0.9960978361783956	99.99999999999422

Annotation Cluster 94	Enrichment Score: 0.45116444453642823
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
SMART	SM00185:ARM	4	0.3236245954692557	0.20749816413628086	387755, 55130, 9576, 5317	407	39	10057	2.534366534366534	1.0	0.8690252416163872	94.99021834490273
UP_SEQ_FEATURE	repeat:ARM 8	3	0.24271844660194172	0.2080387386153401	55130, 9576, 5317	776	22	20063	3.525597469540769	1.0	0.9970563871114161	98.17586572251219
INTERPRO	IPR000225:Armadillo	4	0.3236245954692557	0.23560059421636095	387755, 55130, 9576, 5317	726	43	18559	2.377987058748158	1.0	0.9745969612085635	98.62464208622478
UP_SEQ_FEATURE	repeat:ARM 7	3	0.24271844660194172	0.23683142007129077	55130, 9576, 5317	776	24	20063	3.2317976804123716	1.0	0.9981205390376965	99.03405343930224
UP_SEQ_FEATURE	repeat:ARM 6	3	0.24271844660194172	0.26581234215062144	55130, 9576, 5317	776	26	20063	2.983197858842189	1.0	0.9988605324991553	99.50304339807448
UP_SEQ_FEATURE	repeat:ARM 5	3	0.24271844660194172	0.3092210889560155	55130, 9576, 5317	776	29	20063	2.674591183789549	1.0	0.9995411877550138	99.82544037660108
UP_SEQ_FEATURE	repeat:ARM 4	3	0.24271844660194172	0.33788662227388333	55130, 9576, 5317	776	31	20063	2.5020369138676424	1.0	0.9997527899268287	99.91567487612743
UP_SEQ_FEATURE	repeat:ARM 1	3	0.24271844660194172	0.33788662227388333	55130, 9576, 5317	776	31	20063	2.5020369138676424	1.0	0.9997527899268287	99.91567487612743
UP_SEQ_FEATURE	repeat:ARM 3	3	0.24271844660194172	0.40768875685169625	55130, 9576, 5317	776	36	20063	2.1545317869415808	1.0	0.9999239920173394	99.98754397227644
UP_SEQ_FEATURE	repeat:ARM 2	3	0.24271844660194172	0.42123347318682575	55130, 9576, 5317	776	37	20063	2.096301198105322	1.0	0.9999402398174423	99.9916264289758
INTERPRO	IPR011989:Armadillo-like helical	4	0.3236245954692557	0.9936085877354844	387755, 55130, 9576, 5317	726	225	18559	0.45445974900520353	1.0	0.9999999999999714	100.0
INTERPRO	IPR016024:Armadillo-type fold	5	0.40453074433656955	0.9995379922850182	387755, 338, 55130, 9576, 5317	726	351	18559	0.3641504399080157	1.0	1.0	100.0

Annotation Cluster 95	Enrichment Score: 0.4221139354917358
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
BIOCARTA	h_cardiacEGFPathway:Role of EGF Receptor Transactivation by GPCRs in Cardiac Hypertrophy	4	0.3236245954692557	0.10544760561653542	3725, 2353, 1950, 4609	106	18	1625	3.406708595387841	0.9999999980544569	0.8385289673781462	74.65425641141569
BIOCARTA	h_cdmacPathway:Cadmium induces DNA synthesis and proliferation in macrophages	3	0.24271844660194172	0.3015725836125759	3725, 2353, 4609	106	17	1625	2.705327413984462	1.0	0.9538792164067765	98.79782839167986
BIOCARTA	h_gleevecPathway:Inhibition of Cellular Proliferation by Gleevec	3	0.24271844660194172	0.44402251846070173	3725, 2353, 4609	106	23	1625	1.9995898277276456	1.0	0.9738424884455057	99.92759870105581
KEGG_PATHWAY	hsa05210:Colorectal cancer	4	0.3236245954692557	0.5594953708860885	3725, 595, 2353, 4609	324	62	6910	1.3759458383114296	1.0	0.8897573719291532	99.99735312789159
BIOCARTA	h_mapkPathway:MAPKinase Signaling Pathway	3	0.24271844660194172	0.9812964997214819	3725, 2353, 4609	106	87	1625	0.5286271958360442	1.0	0.9999999416301142	100.0

Annotation Cluster 96	Enrichment Score: 0.41748939249649963
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0045600~positive regulation of fat cell differentiation	6	0.48543689320388345	0.03743716780672315	7538, 25819, 80149, 149685, 650, 5468	666	47	16792	3.2187080697718997	1.0	0.5686318065660494	49.802323635165656
GOTERM_CC_DIRECT	GO:0000932~cytoplasmic mRNA processing body	4	0.3236245954692557	0.5962832102214964	7538, 25819, 80149, 84206	717	78	18224	1.3034366841898222	1.0	0.9890411954923528	99.99970464096104
GOTERM_MF_DIRECT	GO:0003729~mRNA binding	3	0.24271844660194172	0.9578268993394299	7538, 25819, 80149	657	125	16881	0.6166575342465753	1.0	0.9999999490535249	100.0
UP_KEYWORDS	RNA-binding	7	0.5663430420711975	0.9999996166481894	2886, 7538, 25819, 80149, 55998, 84206, 6607	800	665	20581	0.2708026315789474	1.0	0.9999999999996965	100.0

Annotation Cluster 97	Enrichment Score: 0.41255020543771465
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
INTERPRO	IPR000832:GPCR, family 2, secretin-like	4	0.3236245954692557	0.3103433107260777	5746, 221188, 25960, 222487	726	50	18559	2.045068870523416	1.0	0.9878416509652732	99.7336555444409
UP_SEQ_FEATURE	domain:GPS	3	0.24271844660194172	0.40768875685169625	221188, 25960, 222487	776	36	20063	2.1545317869415808	1.0	0.9999239920173394	99.98754397227644
INTERPRO	IPR000203:GPS domain	3	0.24271844660194172	0.4132544807683745	221188, 25960, 222487	726	36	18559	2.1302800734618916	1.0	0.9956267017447873	99.97978400882899
INTERPRO	IPR017981:GPCR, family 2-like	4	0.3236245954692557	0.42796719815935946	5746, 221188, 25960, 222487	726	61	18559	1.6762859594454231	1.0	0.9960512077011829	99.9865186460575

Annotation Cluster 98	Enrichment Score: 0.38969960166980777
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
KEGG_PATHWAY	hsa05216:Thyroid cancer	4	0.3236245954692557	0.15176602584215027	595, 6258, 5468, 4609	324	29	6910	2.9416773094934014	1.0	0.5165073134878733	87.94912523015299
KEGG_PATHWAY	hsa05222:Small cell lung cancer	5	0.40453074433656955	0.5670281550250107	595, 5743, 6258, 3909, 4609	324	85	6910	1.254538852578068	1.0	0.8920274951135398	99.9978795248222
KEGG_PATHWAY	hsa04919:Thyroid hormone signaling pathway	5	0.40453074433656955	0.787266931141589	595, 4854, 5336, 6258, 4609	324	114	6910	0.9354017760450508	1.0	0.9650342771169536	99.99999977152103

Annotation Cluster 99	Enrichment Score: 0.38586022810547355
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_MF_DIRECT	GO:0004364~glutathione transferase activity	4	0.3236245954692557	0.15369682228562215	2944, 1192, 241, 54102	657	35	16881	2.9364644487932154	1.0	0.850212134128302	92.23238508573533
UP_SEQ_FEATURE	domain:GST C-terminal	3	0.24271844660194172	0.42123347318682575	2944, 1192, 54102	776	37	20063	2.096301198105322	1.0	0.9999402398174423	99.9916264289758
INTERPRO	IPR010987:Glutathione S-transferase, C-terminal-like	3	0.24271844660194172	0.4796754826226128	2944, 1192, 54102	726	41	18559	1.8704898206006855	1.0	0.997595673479761	99.99702660354315
INTERPRO	IPR012336:Thioredoxin-like fold	6	0.48543689320388345	0.5775146778134024	6450, 10551, 2944, 1192, 54102, 845	726	130	18559	1.1798474253019708	1.0	0.9993037173238325	99.99989285996584
GOTERM_BP_DIRECT	GO:0006749~glutathione metabolic process	3	0.24271844660194172	0.6561460947725428	2944, 1192, 54102	666	56	16792	1.3507078507078507	1.0	0.9999112440727906	99.9999995776868

Annotation Cluster 100	Enrichment Score: 0.35447763613070865
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
SMART	SM00252:SH2	6	0.48543689320388345	0.40275254531388854	3937, 2886, 29760, 5336, 1154, 9021	407	103	10057	1.439421769518857	1.0	0.9659146994767824	99.86865657955231
UP_KEYWORDS	SH2 domain	6	0.48543689320388345	0.4095782137546219	3937, 2886, 29760, 5336, 1154, 9021	800	108	20581	1.429236111111111	1.0	0.8743736623793158	99.941509172695
INTERPRO	IPR000980:SH2 domain	6	0.48543689320388345	0.4533525741847664	3937, 2886, 29760, 5336, 1154, 9021	726	113	18559	1.3573465954801434	1.0	0.9970436963810638	99.99346554579529
UP_SEQ_FEATURE	domain:SH2	5	0.40453074433656955	0.5108321566019897	3937, 2886, 29760, 1154, 9021	776	96	20063	1.346582366838488	1.0	0.9999936173782824	99.99953340181219

Annotation Cluster 101	Enrichment Score: 0.3288636196658601
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
INTERPRO	IPR017970:Homeobox, conserved site	10	0.8090614886731391	0.32533800256586726	79192, 3202, 390010, 51804, 3231, 6474, 127343, 84528, 79191, 23316	726	190	18559	1.3454400463969842	1.0	0.9891279840517826	99.81244474933374
INTERPRO	IPR001356:Homeodomain	12	0.9708737864077669	0.4275999120147586	79192, 6927, 3202, 390010, 51804, 3231, 6474, 344022, 127343, 84528, 79191, 23316	726	256	18559	1.1982825413223142	1.0	0.9962243048814569	99.98637987754493
SMART	SM00389:HOX	12	0.9708737864077669	0.42855105534914506	79192, 6927, 3202, 390010, 51804, 3231, 6474, 344022, 127343, 84528, 79191, 23316	407	250	10057	1.1860835380835382	1.0	0.9661622159584354	99.92560526397433
UP_KEYWORDS	Homeobox	12	0.9708737864077669	0.43964652344819993	79192, 6927, 3202, 390010, 51804, 3231, 6474, 344022, 127343, 84528, 79191, 23316	800	262	20581	1.1783015267175572	1.0	0.8914146410970367	99.97204957834747
UP_SEQ_FEATURE	DNA-binding region:Homeobox	8	0.6472491909385114	0.6096906089087311	3202, 390010, 51804, 3231, 6474, 344022, 127343, 84528	776	191	20063	1.0829060290387003	1.0	0.999998939546544	99.99999032293442
INTERPRO	IPR009057:Homeodomain-like	13	1.051779935275081	0.6656258213883799	79192, 3202, 390010, 6927, 55237, 51804, 3231, 6474, 344022, 127343, 84528, 79191, 23316	726	336	18559	0.9890586055358782	1.0	0.9998224069685174	99.99999743377282

Annotation Cluster 102	Enrichment Score: 0.3275165685843189
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
UP_SEQ_FEATURE	domain:Sema	3	0.24271844660194172	0.33788662227388333	56920, 54437, 4486	776	31	20063	2.5020369138676424	1.0	0.9997527899268287	99.91567487612743
INTERPRO	IPR001627:Semaphorin/CD100 antigen	3	0.24271844660194172	0.3428898888367374	56920, 54437, 4486	726	31	18559	2.4738736336976808	1.0	0.9902209204690363	99.87683743659261
SMART	SM00630:Sema	3	0.24271844660194172	0.35784033803718995	56920, 54437, 4486	407	31	10057	2.391297455813585	1.0	0.9578928204011502	99.66598482119973
SMART	SM00423:PSI	3	0.24271844660194172	0.5102627364823888	56920, 54437, 4486	407	42	10057	1.7650052650052652	1.0	0.9801206396646376	99.98979390723142
INTERPRO	IPR016201:Plexin-like fold	3	0.24271844660194172	0.5172521029531761	56920, 54437, 4486	726	44	18559	1.7429564237415478	1.0	0.9985760868028427	99.99910077902679
INTERPRO	IPR015943:WD40/YVTN repeat-like-containing domain	7	0.5663430420711975	0.9903518064443994	56920, 54437, 126820, 388795, 146845, 401551, 4486	726	331	18559	0.5406148826912354	1.0	0.9999999999998137	100.0

Annotation Cluster 103	Enrichment Score: 0.309262214198969
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
UP_SEQ_FEATURE	metal ion-binding site:Iron (heme axial ligand)	7	0.5663430420711975	0.18408475874581703	22952, 3162, 5743, 4353, 1585, 6999, 1584	776	99	20063	1.8280875767989166	1.0	0.9956038561235985	96.95760228154965
GOTERM_MF_DIRECT	GO:0016705~oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen	3	0.24271844660194172	0.6553850284330223	22952, 1585, 1584	657	57	16881	1.3523191540495072	1.0	0.999112924650574	99.99999176384952
INTERPRO	IPR017972:Cytochrome P450, conserved site	3	0.24271844660194172	0.6675502745356044	22952, 1585, 1584	726	58	18559	1.3222428042177259	1.0	0.999819288446292	99.99999765954286
INTERPRO	IPR001128:Cytochrome P450	3	0.24271844660194172	0.7193708167691271	22952, 1585, 1584	726	64	18559	1.1982825413223142	1.0	0.9999273900325752	99.99999984327182

Annotation Cluster 104	Enrichment Score: 0.27430403473140824
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
UP_KEYWORDS	Dynein	3	0.24271844660194172	0.368510159100852	83657, 55567, 201625	800	33	20581	2.3387499999999997	1.0	0.8470061903364714	99.84875943349628
GOTERM_MF_DIRECT	GO:0003777~microtubule motor activity	5	0.40453074433656955	0.37762904584038437	26153, 83657, 55567, 9928, 201625	657	80	16881	1.6058789954337898	1.0	0.9784580158362698	99.92977179407568
GOTERM_BP_DIRECT	GO:0007018~microtubule-based movement	5	0.40453074433656955	0.4002183308669587	26153, 83657, 55567, 9928, 201625	666	81	16792	1.5563711860008156	1.0	0.9952320076794586	99.99022887652633
UP_KEYWORDS	Motor protein	6	0.48543689320388345	0.6054993778942223	4624, 26153, 83657, 55567, 9928, 201625	800	135	20581	1.1433888888888888	1.0	0.9485387186687861	99.99980359684801
GOTERM_CC_DIRECT	GO:0005874~microtubule	11	0.889967637540453	0.7838035150540004	10808, 200162, 26153, 440307, 83657, 9576, 83659, 4504, 55567, 9928, 201625	717	311	18224	0.898994111764363	1.0	0.9984455273018646	99.99999995397253
UP_KEYWORDS	Microtubule	9	0.7281553398058253	0.8551514784691774	200162, 26153, 440307, 83657, 9576, 83659, 55567, 9928, 201625	800	280	20581	0.8269151785714285	1.0	0.9936275260792709	99.99999999986011

Annotation Cluster 105	Enrichment Score: 0.27426123270726177
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
INTERPRO	IPR006026:Peptidase, metallopeptidase	3	0.24271844660194172	0.31394789927019806	4224, 4327, 4324	726	29	18559	2.6444856084354518	1.0	0.9874214430220326	99.75501856354069
SMART	SM00235:ZnMc	3	0.24271844660194172	0.328083173082898	4224, 4327, 4324	407	29	10057	2.5562145217317633	1.0	0.9515415247578451	99.40157113172957
UP_SEQ_FEATURE	metal ion-binding site:Zinc; catalytic	7	0.5663430420711975	0.38095117498495934	493913, 4224, 200315, 4327, 10930, 1358, 4324	776	129	20063	1.4029509310317267	1.0	0.9998562471557535	99.97342003829009
GOTERM_MF_DIRECT	GO:0004222~metalloendopeptidase activity	4	0.3236245954692557	0.8203813452726291	4224, 4327, 2191, 4324	657	113	16881	0.9095243867943588	1.0	0.9999571614339933	99.9999999996174
INTERPRO	IPR024079:Metallopeptidase, catalytic domain	3	0.24271844660194172	0.8304163134266039	4224, 4327, 4324	726	81	18559	0.9467911437608408	1.0	0.9999966536524937	99.9999999999493
UP_KEYWORDS	Metalloprotease	5	0.40453074433656955	0.8460774100902642	4224, 4327, 1358, 1359, 4324	800	152	20581	0.8462582236842106	1.0	0.9927464770465461	99.99999999966994

Annotation Cluster 106	Enrichment Score: 0.2618182328803738
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_MF_DIRECT	GO:0036459~thiol-dependent ubiquitinyl hydrolase activity	5	0.40453074433656955	0.2889515471526828	391627, 373509, 391622, 100287441, 645402	657	70	16881	1.8352902804957598	1.0	0.953901356510818	99.46011539728339
GOTERM_BP_DIRECT	GO:0016579~protein deubiquitination	6	0.48543689320388345	0.35524427851147194	80149, 391627, 373509, 391622, 100287441, 645402	666	99	16792	1.528073528073528	1.0	0.9914979852527072	99.96392955104736
INTERPRO	IPR001394:Peptidase C19, ubiquitin carboxyl-terminal hydrolase 2	4	0.3236245954692557	0.6095871898189877	373509, 391622, 100287441, 645402	726	80	18559	1.278168044077135	1.0	0.9995450914273013	99.999969597778
INTERPRO	IPR018200:Peptidase C19, ubiquitin carboxyl-terminal hydrolase 2, conserved site	3	0.24271844660194172	0.802710287545216	373509, 391622, 100287441	726	76	18559	1.0090800347977382	1.0	0.9999922251879431	99.99999999943294
GOTERM_BP_DIRECT	GO:0006511~ubiquitin-dependent protein catabolic process	4	0.3236245954692557	0.9771518498829983	391627, 373509, 391622, 100287441	666	182	16792	0.5541365541365542	1.0	0.9999999999997266	100.0

Annotation Cluster 107	Enrichment Score: 0.25379421291358567
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
UP_SEQ_FEATURE	domain:BACK	3	0.24271844660194172	0.3235929048292229	84541, 89857, 388419	776	30	20063	2.5854381443298973	1.0	0.9996774068238216	99.87832708039812
INTERPRO	IPR015915:Kelch-type beta propeller	4	0.3236245954692557	0.34273832419082817	84541, 89857, 57565, 127707	726	53	18559	1.9293102552107697	1.0	0.9906525191675531	99.8763834163672
SMART	SM00612:Kelch	4	0.3236245954692557	0.4169982868757071	84541, 89857, 57565, 127707	407	58	10057	1.704143014487842	1.0	0.9649501375208156	99.9037412024009
INTERPRO	IPR011705:BTB/Kelch-associated	4	0.3236245954692557	0.43837951242557865	84541, 89857, 57565, 388419	726	62	18559	1.649249089131787	1.0	0.9965327492498817	99.98994348789513
SMART	SM00875:SM00875	4	0.3236245954692557	0.4386369520150383	84541, 89857, 57565, 388419	407	60	10057	1.6473382473382472	1.0	0.9668458004332945	99.94084567534483
INTERPRO	IPR006652:Kelch repeat type 1	4	0.3236245954692557	0.4589805053018661	84541, 89857, 57565, 127707	726	64	18559	1.5977100550964187	1.0	0.9968773645670321	99.99446008873
UP_SEQ_FEATURE	repeat:Kelch 5	4	0.3236245954692557	0.4717748476037109	84541, 89857, 57565, 127707	776	66	20063	1.566932208684786	1.0	0.9999841367016399	99.99825557498954
UP_SEQ_FEATURE	repeat:Kelch 4	4	0.3236245954692557	0.5110356419861467	84541, 89857, 57565, 127707	776	70	20063	1.4773932253313697	1.0	0.9999929909826081	99.9995367226791
UP_SEQ_FEATURE	repeat:Kelch 3	4	0.3236245954692557	0.5206090022419884	84541, 89857, 57565, 127707	776	71	20063	1.4565848700450124	1.0	0.9999931851315708	99.99967006917166
UP_SEQ_FEATURE	repeat:Kelch 2	4	0.3236245954692557	0.5206090022419884	84541, 89857, 57565, 127707	776	71	20063	1.4565848700450124	1.0	0.9999931851315708	99.99967006917166
UP_SEQ_FEATURE	repeat:Kelch 1	4	0.3236245954692557	0.5206090022419884	84541, 89857, 57565, 127707	776	71	20063	1.4565848700450124	1.0	0.9999931851315708	99.99967006917166
UP_KEYWORDS	Kelch repeat	4	0.3236245954692557	0.5334853588097169	84541, 89857, 57565, 127707	800	72	20581	1.4292361111111112	1.0	0.9274589772966917	99.99790163197605
UP_SEQ_FEATURE	domain:BTB	6	0.48543689320388345	0.6577094724566893	84541, 89857, 57565, 147040, 388419, 255877	776	144	20063	1.0772658934707904	1.0	0.999999781313273	99.99999898378448
GOTERM_CC_DIRECT	GO:0031463~Cul3-RING ubiquitin ligase complex	3	0.24271844660194172	0.7455315427832221	84541, 57565, 127707	717	67	18224	1.1380753138075312	1.0	0.9978691723584632	99.9999995464161
INTERPRO	IPR011333:BTB/POZ fold	6	0.48543689320388345	0.8685874826302616	84541, 89857, 57565, 147040, 388419, 255877	726	190	18559	0.8072640278381905	1.0	0.9999993408096096	99.99999999999913
INTERPRO	IPR000210:BTB/POZ-like	5	0.40453074433656955	0.9248933646679195	84541, 89857, 57565, 388419, 255877	726	180	18559	0.7100933578206305	1.0	0.999999971294423	100.0
SMART	SM00225:BTB	5	0.40453074433656955	0.929350898104528	84541, 89857, 57565, 388419, 255877	407	176	10057	0.7019907303998212	1.0	0.99998282496267	99.99999999999984
GOTERM_MF_DIRECT	GO:0004842~ubiquitin-protein transferase activity	6	0.48543689320388345	0.9963913783664637	84541, 142685, 26223, 57565, 5896, 127707	657	329	16881	0.4685847524670025	1.0	0.9999999999992688	100.0

Annotation Cluster 108	Enrichment Score: 0.24041903221054248
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_MF_DIRECT	GO:0015293~symporter activity	4	0.3236245954692557	0.318259334738875	9123, 55089, 200010, 283652	657	51	16881	2.015220700152207	1.0	0.9605903184686634	99.71659978707152
UP_KEYWORDS	Sodium	6	0.48543689320388345	0.5296428837644662	55089, 9152, 6559, 200010, 283652, 6331	800	124	20581	1.2448185483870966	1.0	0.9284174268472499	99.99764381071574
GOTERM_BP_DIRECT	GO:0006814~sodium ion transport	4	0.3236245954692557	0.6273975797229343	55089, 6559, 200010, 6331	666	81	16792	1.2450969488006525	1.0	0.9998378158906075	99.99999819899897
UP_KEYWORDS	Symport	5	0.40453074433656955	0.6437389024666734	9123, 55089, 9152, 6559, 283652	800	113	20581	1.138329646017699	1.0	0.9591868665350034	99.9999534852071
UP_KEYWORDS	Sodium transport	5	0.40453074433656955	0.6705806591922958	55089, 6559, 200010, 283652, 6331	800	117	20581	1.0994123931623931	1.0	0.9656044341708172	99.99998461908997
GOTERM_BP_DIRECT	GO:0035725~sodium ion transmembrane transport	3	0.24271844660194172	0.7907112119320148	6559, 283652, 6331	666	73	16792	1.0361594471183513	1.0	0.9999969413504001	99.9999999999462

Annotation Cluster 109	Enrichment Score: 0.22984735910108936
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0006352~DNA-templated transcription, initiation	3	0.24271844660194172	0.4200825307919233	8361, 8366, 4609	666	36	16792	2.101101101101101	1.0	0.996381927544871	99.99468209491482
GOTERM_BP_DIRECT	GO:1904837~beta-catenin-TCF complex assembly	3	0.24271844660194172	0.5123285756413436	8361, 8366, 4609	666	43	16792	1.7590613869683636	1.0	0.9989273168977613	99.99976734157666
UP_KEYWORDS	Chromosomal rearrangement	9	0.7281553398058253	0.9496743785240732	3500, 595, 3493, 256646, 1649, 8361, 4791, 8366, 4609	800	334	20581	0.6932223053892215	1.0	0.9991421419244274	100.0

Annotation Cluster 110	Enrichment Score: 0.22920734153376932
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
UP_SEQ_FEATURE	binding site:FAD	3	0.24271844660194172	0.22239825880017752	1728, 259307, 1610	776	23	20063	3.372310623038996	1.0	0.9976547993197166	98.6675956150835
INTERPRO	IPR023753:Pyridine nucleotide-disulphide oxidoreductase, FAD/NAD(P)-binding domain	3	0.24271844660194172	0.6675502745356044	388714, 259307, 1610	726	58	18559	1.3222428042177259	1.0	0.999819288446292	99.99999765954286
UP_SEQ_FEATURE	nucleotide phosphate-binding region:FAD	3	0.24271844660194172	0.6969118015672824	1728, 259307, 1610	776	62	20063	1.2510184569338212	1.0	0.999999921805645	99.99999987407044
UP_KEYWORDS	FAD	4	0.3236245954692557	0.805372692935686	388714, 1728, 259307, 1610	800	110	20581	0.9355	1.0	0.9885544199615718	99.99999999091763
UP_KEYWORDS	Flavoprotein	4	0.3236245954692557	0.8573797294099664	388714, 1728, 259307, 1610	800	122	20581	0.8434836065573771	1.0	0.9936923971786908	99.99999999988762

Annotation Cluster 111	Enrichment Score: 0.22687531682910037
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
UP_SEQ_FEATURE	repeat:LRR 9	7	0.5663430420711975	0.41559742130280874	59350, 4060, 54106, 55655, 55567, 80131, 65078	776	134	20063	1.3506020156947223	1.0	0.9999349056914486	99.99011079204946
UP_SEQ_FEATURE	repeat:LRR 1	14	1.132686084142395	0.4560566767708712	149499, 200162, 26223, 54106, 25960, 55567, 59350, 25878, 338321, 4060, 55998, 55655, 80131, 65078	776	321	20063	1.1276054212030702	1.0	0.999978166011062	99.9971142019744
UP_SEQ_FEATURE	repeat:LRR 2	14	1.132686084142395	0.4626151529920744	149499, 200162, 26223, 54106, 25960, 55567, 59350, 25878, 338321, 4060, 55998, 55655, 80131, 65078	776	322	20063	1.1241035410129985	1.0	0.9999805755480282	99.997656707597
